id          first_name  last_name   gender      party       party_duration  age         married     children_count  homeowner   employed    created_at                 updated_at
3453        Jada        Fahey       female      democrat    43              61          0           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4475        Cesar       Leffler     male        democrat    3               32          0           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
83          Weston      Roob        female      democrat    37              54          0           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2328        Luciano     Jakubowski  male        republican  14              35          1           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2941        Camren      Marquardt   male        republican  12              57          1           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4920        Jamie       Von         male        republican  14              46          0           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3618        Elvie       Schowalter  female      republican  44              56          1           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3546        Gustave     Hahn        female      republican  10              70          0           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3456        Adell       Reilly      female      democrat    52              86          0           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3133        Gilda       Crist       female      republican  56              76          0           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
516         Justina     Rempel      male        republican  28              50          0           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4167        Sheridan    Terry       male        republican  18              42          1           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4424        Isaias      Runte       female      republican  17              66          0           5               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2521        Rubie       Watsica     female      republican  2               63          0           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
848         Mohammad    Upton       female      democrat    14              77          0           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4620        Kallie      Anderson    male        na          60              81          1           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
370         Jeff        Fritsch     male        green       9               81          1           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
331         Grant       Toy         female      na          18              45          1           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2608        Sierra      Berge       male        democrat    8               51          1           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3382        Annabel     Kessler     male        democrat    38              89          1           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3980        Blake       Hartmann    female      democrat    51              63          1           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2503        Susana      Jacobi      male        democrat    66              77          0           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3711        Ibrahim     Fritsch     female      republican  57              78          0           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4734        Justina     Fisher      female      republican  5               64          1           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3848        Claudine    Stracke     female      democrat    5               87          0           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1599        Earl        Predovic    female      republican  21              50          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4577        Velda       Mante       male        democrat    13              60          0           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2388        Shane       Collier     male        democrat    26              47          0           6               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4372        Brenda      Sawayn      female      republican  38              48          0           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3878        Raina       Schmitt     male        democrat    20              60          0           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3297        Josie       Denesik     male        democrat    1               22          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2741        Mavis       Carter      female      republican  52              64          1           0               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1143        Jeanie      Gutmann     male        republican  2               27          0           4               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1485        Alysha      Padberg     female      democrat    28              85          0           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
281         Rasheed     Tromp       female      republican  25              82          0           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2872        Pansy       Bergstrom   male        independen  26              56          1           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1471        Kale        Schuster    female      democrat    37              83          1           2               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2738        Rasheed     Wyman       female      republican  9               70          1           2               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2825        Louvenia    Fisher      male        democrat    8               74          0           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3959        Cedrick     Wintheiser  female      republican  10              33          0           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
284         Keon        Keeling     female      republican  12              36          0           3               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2748        Nicholaus   Kohler      female      independen  28              73          0           8               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
101         Erling      Nader       female      democrat    13              90          0           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1109        Jakayla     Block       male        green       7               41          1           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4648        Alessandra  Langworth   male        republican  19              44          1           4               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4008        Malcolm     Champlin    female      republican  25              49          1           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3763        Clemens     Little      female      independen  22              64          0           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
890         Myron       McDermott   female      na          21              58          0           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4063        Jazmyne     Von         female      republican  56              76          1           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3600        Augusta     Treutel     male        republican  27              48          0           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3072        Bobbie      Gislason    female      independen  40              82          0           5               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3110        Teresa      Weimann     female      democrat    1               22          0           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3720        Ryleigh     Labadie     male        independen  27              76          0           3               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1003        Breanna     Jacobi      male        independen  9               36          0           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2629        Clinton     Lakin       female      independen  8               25          0           4               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1236        Aglae       Graham      male        democrat    9               67          0           2               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3946        Dax         Thompson    female      democrat    17              57          0           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3277        Oswald      Feil        female      na          11              33          1           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
882         Johnathon   Ankunding   female      democrat    8               28          0           2               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3297        Josie       Denesik     male        democrat    1               22          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4960        Sophie      Kohler      female      democrat    55              82          0           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2149        Nayeli      MacGyver    female      republican  17              62          0           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3466        Mathias     Hirthe      male        democrat    32              53          0           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4956        Ward        Purdy       male        republican  3               72          1           4               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2916        Viola       Langosh     male        republican  18              36          1           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
317         Damian      Kassulke    female      republican  29              89          1           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
236         Ollie       Hermann     female      democrat    14              30          1           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1726        Penelope    Brekke      female      republican  9               81          0           7               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3857        Romaine     Stracke     female      republican  16              86          1           6               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1328        Misty       Kunde       female      republican  34              85          0           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2939        Kennith     Mills       female      republican  42              63          1           1               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1312        Jaleel      Koss        male        republican  8               32          0           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
403         Clementina  Labadie     female      democrat    1               35          1           6               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4401        Brandt      Jast        male        republican  26              43          1           4               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3139        Phoebe      Considine   male        democrat    44              78          0           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2832        Yolanda     Abernathy   male        independen  64              90          1           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3925        Aaliyah     VonRueden   male        democrat    14              73          0           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4180        Anastacio   Schamberge  male        republican  44              90          1           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1584        Rebecca     Bernhard    male        democrat    22              33          0           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1784        Reid        Bernier     male        republican  44              76          0           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3249        Ewell       Cruickshan  male        democrat    24              40          1           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4021        Candice     Torp        female      republican  3               23          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3381        Alvis       Eichmann    female      republican  22              36          1           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4607        Keaton      Ortiz       female      democrat    42              56          1           6               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4183        Brant       Cronin      male        democrat    12              31          1           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2621        Donna       Hamill      female      democrat    16              60          1           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1638        Yesenia     Schaden     female      democrat    36              55          0           8               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3183        Ashly       Weber       male        democrat    19              38          0           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3916        Kip         Mosciski    female      democrat    28              62          0           4               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1255        Lucile      Mraz        male        republican  34              44          1           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1835        Dawson      Morissette  female      republican  50              71          1           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1141        Geovany     Bechtelar   male        independen  6               23          0           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4224        Aglae       Gerhold     female      democrat    19              33          1           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
691         Garrett     McDermott   female      democrat    2               23          1           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2397        Devante     Schmeler    female      republican  5               32          1           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1518        Melba       Grimes      female      republican  40              51          1           6               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
514         Nathanael   Windler     female      republican  24              51          0           3               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2829        Pierce      Rempel      female      democrat    12              56          0           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3271        Renee       Lockman     female      republican  26              78          1           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3742        Laura       Goodwin     male        democrat    20              34          1           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
669         Eliezer     Predovic    female      republican  17              30          0           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2303        Gaylord     Deckow      male        republican  25              86          1           4               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1839        Candelario  Pollich     male        republican  25              90          0           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1642        Blair       Bartell     female      green       3               19          0           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1899        Kailee      Spinka      male        democrat    14              27          0           0               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3317        Marcel      Champlin    female      democrat    27              65          1           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3027        Kobe        Kohler      male        republican  4               43          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1952        Shanna      Gulgowski   female      republican  42              63          0           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1433        Vernie      Sporer      male        independen  36              70          0           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4345        Kelsi       Mayert      male        republican  4               58          0           5               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
149         Kristofer   Cummings    female      republican  3               88          0           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2133        Nia         Jakubowski  female      republican  18              61          0           8               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
483         June        Barton      female      republican  22              44          1           3               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2850        Kristopher  Littel      female      republican  19              34          0           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4133        Adrienne    Daugherty   male        republican  6               21          0           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
356         Elvis       Hammes      female      democrat    20              74          1           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3421        Jordan      Hudson      male        republican  8               33          1           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1376        Clementina  Zemlak      female      democrat    60              75          1           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
712         Shana       Ebert       male        democrat    52              66          1           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1938        Asha        Cormier     male        republican  7               19          1           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4728        Torrey      Wolf        male        democrat    2               76          1           6               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2135        Durward     Schuppe     male        republican  17              74          1           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4279        Emmalee     Spinka      male        independen  23              67          0           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2633        Rubye       Heaney      male        republican  8               26          1           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4392        Jamison     Runolfsdot  male        democrat    12              27          0           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1925        Dane        Purdy       female      republican  29              52          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3057        Jaylen      Schultz     male        republican  3               72          1           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1969        Dorian      Douglas     female      independen  70              81          1           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2305        Marina      Collins     male        republican  54              78          1           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2041        Amparo      Howe        male        republican  8               38          0           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3963        Quinton     Johns       female      democrat    42              59          0           2               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4173        Terrell     Dach        male        green       1               34          1           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
969         Courtney    Jacobson    female      republican  49              86          0           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2036        Haylie      Quigley     female      republican  34              57          0           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1299        Jewell      Lockman     female      democrat    20              80          1           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4346        Joan        Crist       female      green       42              53          0           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1457        Zetta       Berge       female      republican  10              20          1           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3857        Romaine     Stracke     female      republican  16              86          1           6               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2565        Maxime      Runte       female      democrat    20              65          0           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
361         Maryse      Bechtelar   female      republican  42              70          1           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1433        Vernie      Sporer      male        independen  36              70          0           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4213        Marian      Lesch       male        democrat    16              72          0           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4309        Willy       Altenwerth  male        na          1               31          1           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
345         Laurel      Kshlerin    female      independen  31              76          1           8               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4782        Ronaldo     Hodkiewicz  female      republican  12              67          1           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1021        Gilda       Grimes      female      republican  11              37          0           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3633        Reyna       McGlynn     female      democrat    5               78          0           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3453        Jada        Fahey       female      democrat    43              61          0           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
595         Luna        Franecki    female      republican  1               34          1           2               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1166        Casper      Leuschke    male        democrat    12              23          0           4               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4387        Miller      Brekke      female      democrat    65              87          0           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2546        Deondre     Morar       male        republican  34              58          1           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1828        Nathen      Rippin      male        republican  24              39          0           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
980         Salvatore   Bergstrom   female      democrat    39              54          1           3               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
847         Virginie    Cremin      female      republican  28              46          1           6               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3398        Brooklyn    Bernier     female      democrat    7               57          1           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1482        Korey       Fadel       female      democrat    30              80          1           3               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
942         Renee       Wisoky      female      green       56              89          0           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2261        Javonte     Leuschke    female      democrat    13              29          1           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2320        Pauline     Gleichner   female      republican  61              82          1           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4492        Itzel       Skiles      male        republican  3               46          0           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2179        Timothy     McDermott   female      democrat    6               29          0           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1700        Elvera      Okuneva     female      independen  25              72          0           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4692        Florida     Torphy      female      green       46              80          1           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1131        Marilie     Ferry       female      na          29              56          1           3               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4325        Maurice     Wuckert     female      republican  20              53          1           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2188        Betsy       Blick       male        democrat    3               23          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4592        Griffin     Haag        male        republican  20              30          1           1               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3873        Sydni       Mohr        male        democrat    1               40          0           8               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3833        Jazmyne     Wuckert     female      democrat    21              60          1           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3163        Maureen     Mitchell    male        republican  22              44          0           4               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1606        Christelle  Carroll     female      democrat    1               36          0           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1092        Chanelle    Turner      male        republican  10              36          0           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4769        Sanford     Brekke      male        democrat    29              67          1           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1591        Darrell     Jakubowski  female      republican  20              89          1           7               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
727         Edward      Schiller    female      democrat    36              52          1           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
299         Lester      Morar       female      republican  1               36          0           8               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3219        Brando      Ferry       female      democrat    30              63          0           6               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1127        Nakia       Kris        male        republican  30              47          0           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3458        Yvette      Russel      male        democrat    66              88          1           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1998        Josue       Smith       male        democrat    18              57          0           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4846        Cruz        Pagac       female      republican  16              37          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2779        Theodore    Ferry       female      democrat    40              89          0           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2973        Arvid       Jast        male        na          12              66          0           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4514        Lourdes     Farrell     male        green       19              85          0           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
592         Waino       Nolan       male        republican  1               20          0           5               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3202        Haylee      Will        female      green       6               27          0           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1301        Amparo      Streich     female      republican  18              89          0           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3832        Abigail     Treutel     female      republican  34              87          1           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4107        Zakary      Hodkiewicz  female      independen  31              62          0           2               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
712         Shana       Ebert       male        democrat    52              66          1           0               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2813        Erik        Reinger     male        republican  42              53          0           4               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3536        Armando     Hudson      female      republican  3               44          0           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3678        Efren       Grant       male        republican  25              48          1           5               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1435        Cara        Ziemann     male        democrat    22              67          1           8               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4933        Adonis      Cummerata   male        republican  4               34          1           2               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3855        Gladys      Terry       female      democrat    58              87          0           7               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
137         Angie       Bechtelar   female      democrat    22              60          0           3               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4554        Estefania   Jaskolski   female      republican  52              89          1           4               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2188        Betsy       Blick       male        democrat    3               23          1           7               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3075        Cynthia     Kertzmann   female      democrat    44              83          1           3               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4542        Boyd        Balistreri  female      republican  61              90          1           8               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2447        Monique     Padberg     male        republican  26              40          0           6               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3370        Vilma       Mueller     male        democrat    59              86          0           1               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1789        Pete        Reichel     male        democrat    2               33          1           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
389         Jewell      Watsica     female      republican  23              45          1           6               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3451        Rozella     Mayert      male        republican  1               47          1           4               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2751        Olaf        Abbott      female      republican  29              43          1           5               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
4021        Candice     Torp        female      republican  3               23          1           4               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2668        Marianna    Nader       male        democrat    8               23          0           6               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
3183        Ashly       Weber       male        democrat    19              38          0           2               0           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2259        Levi        Rath        male        republican  15              51          0           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
737         Cristian    Ledner      female      republican  4               27          1           2               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
463         Walker      Sauer       male        republican  4               19          1           0               1           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1471        Kale        Schuster    female      democrat    37              83          1           2               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
1093        Justine     Luettgen    male        democrat    42              64          0           5               1           1           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
2767        Guiseppe    Schimmel    male        republican  38              77          1           1               0           0           2012-10-10 16:25:32 -0700  2012-10-10 16:25:32 -0700
